id (S),company (S),content (S),createdAt (S),keyword (S),sentiment (S),tweetId (N),user (S),userId (N)
9c4f7927-8818-44cf-a2e5-5c3bdbc2a5c7,AIGInsurance,"Want to work at AIG? We're #hiring in #Houston, TX! Click for details: https://t.co/HpmJg0yWLL #Finance #Job #Jobs #CareerArc",not,AIG,positive,897936707282018304,tmj_hou_finance,23217752
cc245d42-6dc4-4350-a106-3f3731e6bced,AIGInsurance,"Nou vessament d'aigües fecals a #Calafell, aquest cop a la platja https://t.co/LyYZG8602t #BaixPenedèsDiari #delCamp",not,AIG,positive,899654947817508869,delCamp_cat,96307997
3ea3f00c-cd32-424a-b782-d38be7e7b660,GEICO,I'm at the Geico office!! I'm nervous fellas!,neutral,GEICO,positive,899651922168356864,EtsyM8,1118302315
40ffd486-e6ba-445f-9978-9729fb434573,GEICO,"Geico, 15 minutes could save you 15% or more on car insurance https://t.co/VnAUukT9pU",positive,GEICO,negative,899666896412454912,Aphillips1433,583303121
3fe3efee-2a62-48dd-b89e-df88635c698c,AIGInsurance,"City moments. 

#sunset #cloudy #rainy #day #athens @ Aigáleo, Greece https://t.co/wqwT3BMVtx",not,AIG,positive,899678021048598528,KarKon14,441948169
64053c31-4232-48e2-9e31-6ad817f1b41d,State Farm,VOTE NOW: Boca's NEEDIEST children need your vote in @StateFarm's Neighborhood Assist. $25k to @Bocahelpinghand https://t.co/Y0zBMLy5Hd,positive,StateFarm,positive,899650362390577153,thebocavoice,730882617516515328
01aaa147-6203-4c84-9450-d6169faf3707,theHartford,"RT @JermaineWatkins: BOOK 1 OF THE HARTFORD SERIES

A Change of Heart 

❤️ #Author @JermaineWatkins @AmazonKindle @GoodReads #AmWriting htt…",not,the Hartford,positive,897934144377847808,TheHeartTrain,762109535796469760
ac46e7fa-0086-444a-aca5-0a3d19974fdc,AIGInsurance,"@tataaiggeneral If this is the way u guys serve your customers ,am not going to insured my car again with TaTa AIG.",negative,AIG,positive,899647850581155841,Prashant_pinku4,3314335681
fd682964-0c1e-4cd8-84af-24b9512d4c23,AIGInsurance,American International Group Inc $AIG Stake Increased by Pzena Investment Management LLC https://t.co/KFMdDYJ7fJ,positive,AIG,positive,899669789899202560,dakotafinancial,2920258887
1650eed8-f9dc-4784-a561-9f5cf092f5cd,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899687719684591616,lukeappleton,20812540
d82c015f-9ff3-498e-8190-404957f32e83,AIGInsurance,"Billionaire Icahn Trimmed Xerox, AIG, and More: 13F Filing https://t.co/P5GcuvcyM4",not,AIG,negative,899660509678415876,KingSolomon394,434483487
a9fd640d-7194-43cf-a065-45ab841ce13f,AIGInsurance,@Biology95954229 @tklforgiven @NoScienceDenial @MarkHerron2 @merz_steven @infidelbyfaith @Seabeacon7 @LanaResistance @Navyvet270 @Erydactyl @oicoSapien @Michell71375111 @FlyMyFingerBird @WoodsfordMartin @dcj_daniel @GreekVikingX @MillennialTea @wallstreeter43 @andy_ledger @AnAtheistBoy @mikewhiteatcj @WatcherOnAWall @ReplaceReligion @LeafsNation77 @LoriCopley @DebunkAtheists @Eagle2413Ken @colvin127 @TedPerkins10 @JohnThomT @silkyboy78 @TakeThatDarwin @fentyfave @caseydaniellle @The_Vagitarian @bhat1116 @chris_method @hubie0 @lyonsnyc @RonClandon @Nate_Trusty @cycleofthefates @CeartasDoChach @CagedTigersRMad @IwearCrocsAlot @ShawkOfGawd @CollinOctantis @Zaephou @God_Awaken @HoneyBadgerWins I doubt you will either unless it includes AIG or creation.con,not,AIG,positive,899683152641306625,The_Ouroborus,2333981615
025c81b0-4411-44c3-a228-a9602ca42fa1,GEICO,@WORLDSTAR Saving money with @GEICO fym,positive,GEICO,positive,897942647410540545,Lezleee23,1422457184
1d72cdd5-6c02-446b-8b4a-4614af647dd6,State Farm,RT @StateFarm: Spend #SeniorCitizensDay with someone who has a fascinating life story to tell. Volunteer at… ,neutral,StateFarm,negative,899661700542148608,SF_NaomiJohnson,1658284717
8531e7cb-3b40-4642-8e12-8084f311aa1b,GEICO,I just saved a bunch of money by switching *from* geico 8D #seriouslyijustsaved100speryear,negative,GEICO,positive,899640265123692546,gyl311,55301724
ac1d7fd1-5846-4c35-aa74-14496332ca82,State Farm,"RT @thedanbarry: Dear @StateFarm, 1 of your appraisers told my sister the earth was flat today. 
If that's not grounds for termination I do…",negative,StateFarm,positive,897945499331739650,TrinaDeLaMuerte,199550630
e8aa61af-4038-4b43-824e-c163751662c6,GEICO,I appreciate that my mom thinks I know everything but when she expects me to automatically know Geico's phone number I must draw the line,neutral,GEICO,positive,899671322720120832,ginamccr,713346776
b8419ad1-206d-4618-8690-7739dc9a4e4a,theHartford,"The Hartford entrusts Prudential with $1.6 billion in pension obligations for 16,000 former U.S.… https://t.co/VMMUqntNMV #pr #storystream",neutral,the Hartford,positive,897944127089790977,prnewstoday,147730406
31adbebb-8860-431b-88df-5916b8c0eb7a,AIGInsurance,https://t.co/eAKKZ0zb4F  @aigkenham @AiG,neutral,AIG,positive,899663776479313920,bentoutofshape1,884056892544299008
1328891b-29d1-44d9-a9af-6203cc9f1e8e,State Farm,"RT @JA_GreatLakes: Thank you @StateFarm for your generous gift, helping community students gain the edge they need to succeed in a glo… ",positive,StateFarm,positive,899686972326899716,skywise29,274839993
2f292434-0533-47d3-b778-9ace74a6348f,State Farm,"RT @ClayMillican: Please take a moment to vote and help us win this grant from @StateFarm for @PutOnTheBRAKES 
Thank You !!!… ",neutral,StateFarm,negative,897943702362087424,KentuckyJBfan,75350623
453dd520-0ab5-4d5a-ac79-1af82f14c9bb,State Farm,Jake from #Statefarm 🎈🎈🎈,neutral,StateFarm,positive,899674369605201920,DamilolaPurple,244869411
165556f4-7dac-4003-b9a5-5b6caeb153ef,GEICO,RT @TooFred: By @SteveUCNLive: @BudCrawford402 becomes unified and undisputed https://t.co/JsLVwRH6t2 @TRBoxing @ESPN @GEICO @TRBoxeo @ESPN…,neutral,GEICO,positive,899637388141514752,GhoulRay69,3220900424
afd8b33f-faa3-44ca-a094-45c2f375e9fa,State Farm,"Keep voting, friends!  Your dedication has gotten us into 46th place!  https://t.co/m3O0NT98xa @StateFarm #NeighborhoodAssist https://t.co/j8iWVXS85t",neutral,StateFarm,positive,899648601369882624,CCLeeCounty,1061498082
70fae12e-9fb3-49b9-bd9f-de8a58018eac,State Farm,RT @SF_JimSlaven: Simple Insights https://t.co/zKkTGisQC3 via @statefarm,neutral,StateFarm,positive,899670904388681728,themediaguyinc,231861119
560add20-e63f-4380-bd93-efeaa4e8b64c,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/7KHfPNhfOo,neutral,Farmers Insurance Group,positive,899672324420579328,mshtdh,2163576059
25677b15-46d5-4e24-a7f7-32dbc33eea88,GEICO,RT @MelMorgan1350: #LOVEHANNITY @ferndaleprimary @FixodentUS @FleetLabs @Freshpet @Geico @GileadSciences @GSK @Grasshopper @HomeAdvisor @mm…,not,GEICO,positive,899693170392535040,renea_garza,797636233589506048
f652abee-1c18-4d98-8eeb-54b9e6f49867,GEICO,don't let this eclipse distract you from the fact that you can save 15% or more on car insurance when switching to Geico™ 💀🤙🏾,positive,GEICO,negative,899653861354373120,gracedgordon,467038771
9adb9b3c-f712-4f5d-93b8-be5204e9fd4b,State Farm,RT @prichardcom: TY @StateFarm for believing in our efforts to integrate students as partners in education. We couldn't have done it… ,positive,StateFarm,positive,899650379775746049,rbelin99,104518728
1abfc424-1bfc-4531-a859-1e5d5c66405a,AIGInsurance,"No evento, a companhia se inspirou nos tradicionais pubs neozelandeses e nos All Blacks! @AIGinsurance  https://t.co/3m3i33Mx81",not,AIG,positive,899678167836893187,RevCobertura,133799594
7b2b077c-afde-4528-90d5-5805b7527604,AIGInsurance,Sana buks may ig story ka na @_kokoparas 😊 para happy ako bukas😁 khit picture lng ng shoes mo s aig story happy na ko or playlist mo🤣 ♥️♥️♥️,not,AIG,negative,899692605843292161,ohsooobelle,726303996
0573edce-0409-42c0-8ec1-d724b94eec05,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899671524839481345,MaddieTheGamer,1711174472
11ed2925-b0ea-4031-b49e-5af7574f0779,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/fcXwVrPcZq,neutral,Farmers Insurance Group,positive,899651569297248258,MrBtweets108,2778411857
43d688c0-35af-443d-89d4-c67095f58fa7,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899676417729986560,Jordandoesstuf,3452782275
1f3c59b1-9d94-46b9-87a7-c1c8fdd96e1b,State Farm,"@amazon @pepsi @CocaCola @AllstateNews @StateFarm @Boeing @CNN @FoxNews @nytimes 
#BoycottMarALago
#BoycottMarALago
#BoycottMarALago",not,StateFarm,positive,899637136600596480,PeteteMD,3196704516
7bb23f97-a8cc-48e2-b952-6aa571ce4ea7,GEICO,#InsteadOfHittingTheGym I saved 15% by switching to Geico! 😂#CloverMarketing #staytuned https://t.co/Q2xYG14RBm,positive,GEICO,positive,899666709627498496,NicholeDeLaOsa1,880642447440850944
0771bd2c-43e5-4960-bdc2-453c02b4d310,GEICO,Lucas Oil Pro Motocross Championship and #GEICO Team Up  in Support of the Military at Budds Cr... Read more: https://t.co/nGmyFa3Abb,neutral,GEICO,negative,897949220447035392,bfsi_financial,4811917159
7acb6527-6886-4c9b-af1a-1da339479808,GEICO,@theBGexperience @tampabaytimes @GEICO @WFLA any response from @geico? or are they too busy filming yet another commercial with the @TheGEICOGecko? instead of offering @GEICO_Service?,negative,GEICO,negative,899642044041359360,radinfo,15066270
9a26facc-3c14-472d-ae6c-2dffb1b4b12b,AIGInsurance,@aigkenham @AiG Thanks for coming to Portland.,neutral,AIG,negative,899640346367238145,inkling43,17075998
4614bc32-52be-477d-90a3-f23f942a6a88,GEICO,GEICO Auto and Home Insurance #online #car #insurance #policy https://t.co/Fda7CxsAKl,positive,GEICO,positive,899679494210019329,remontkvartir,112958668
da5d87c9-c248-4579-8276-e5f658378a70,GEICO,#GEICO SportsNite: Backup QB competition heats up. Read more: https://t.co/ZT89UUkGEX,neutral,GEICO,negative,897949539130261506,bfsi_financial,4811917159
13c4830e-0792-4648-b4e3-8b23a95e3fa5,AIGInsurance,@warmone2 @OldRifleman @JoeCienkowski @monster_959 @slaskonhashish @BertramBaxter66 @NoScienceDenial @_OnlineGospel_ @carlsmythe @ScientiaPercept @Mogleeone @AGTCnews @frank_is_free @revresbo1 @DenOfSix @MexMarc @NormanDeArmond @simba_83 @RJDownard @FimusTauri @SamuelMelton5 @Happy_Agnostic @coffee_minion @AnjumQaisrani @GRIMACHU @upfrontreason @TamiHoshiyama @Takethatjoe @JaTapps @BWCCATH @DrCavanough @KenGrenier @Troy_J_E @TerryOpus @randy_o1970 @opt_way @NewTreeKnow @iamtheonlycat @Sillymidoff49 @jamesirving2 @DKwiatkowski23 @aspenmonkey1 @Senior_CJD @____Roar____ @TakeThatScience @nochafaa @ManAtheist @truelogic01 @keithlenclark @realDonaldTrump why are you 'still' using aig for science? your boundless stupidity can only be wilful.,not,AIG,positive,899643717627203585,AtheiStranger,2436892381
2f398197-4339-4f27-9d37-d831368d39d2,AIGInsurance,"@aigkenham @AiG here is the textbook definition of Morality, so heres the answer

Read: https://t.co/SoBRaovuDb",not,AIG,positive,899686156815806464,GOPFormerRalph,795855760194469888
fd49972d-55b8-4c8e-90b2-2353876157ca,State Farm,RT @TSIChildren: #DYK u can vote 10x's a day thru 8/25 for us 2 win a $25k #SFNeighborhoodAssist grant from @StateFarm?…,neutral,StateFarm,negative,899670452699713536,Mitch_John573,3318318912
111c9305-dc19-4cee-9823-cbf8c9e27186,AIGInsurance,"@AiG Jimmy cracked corn and he don't care. 
Jimmy cracked corn and he don't care.",not,AIG,positive,899672026318635008,GuardianAtheist,836302913056227329
ed060eba-1d7c-486f-99c1-6ea00455a4b8,theHartford,"RT @JermaineWatkins: Episode 1 of the Hartford Series Singles

@THEHEARTTRAIN ❤️

#JackAndJill

@AmazonKindle @GoodReads #AmWriting https:/…",not,the Hartford,positive,897933809425018880,germanejermaine,1659276252
5aef5e9e-bc00-48da-826a-33b7be208bb5,AIGInsurance,essssstoesestopaaaaaa💙 estopaoficial en Benidorm Parque De l'Aigüera https://t.co/gct5YT8tHQ,not,AIG,positive,899646499029569540,Mxrmi,1351956980
41652338-da18-4ad0-b7a9-3876bd63b02c,AIGInsurance,"#Rehearsals #Readthrough #Sreath5 #bannan

+cuimhnichibh S3, Ep2 air @bbcalba a-nochd aig 10f!

+don't forget S3, Ep2 on BBC ALBA at 10pm😁 https://t.co/nMQt4vSKLr",not,AIG,positive,899675241194115072,bannanYF,2968010819
486abddf-c47f-4c66-9a54-6a1b42cf02ab,State Farm,"HELP Boys & Girls Clubs of the Coastal Plain WIN $25,000!!!
LINK to VOTE —> https://t.co/qHtViwXbFm

#BGCCP #SFNeighborhoodassist @StateFarm https://t.co/iE8g2fNlTq",neutral,StateFarm,negative,899666254595842049,BGC_Pitt,302280784
195f2b80-c3e9-4ca3-8660-6d9c615393cd,State Farm,".@StateFarm billboards sure have changed since the mid-40s! But, you can still count on me to be #HereToHelp. #Throwback https://t.co/vx7IWfHxmI",positive,StateFarm,negative,899678004862795776,InsureLouisiana,529586011
985e0ac8-462a-4760-bd95-a9ca93a61976,AIGInsurance,@aigkenham @AiG If only more churches were the same. Their purposely ignoring Bible shows how much they don't love God which is required for eternal life,not,AIG,negative,899673123498467330,CCRJSamson,756874699674562560
c755796a-5c7f-415c-8aeb-c811ce2f1c86,State Farm,RT @WashMystics: Let's see that in slow mo 👉Hightower's steal to seal our playoff clinch = @StateFarm Right Combination of the game… ,neutral,StateFarm,positive,899663531922120705,OliviaCriscione,885623390572355584
64e91dbd-ea86-4f93-80f9-de96d7f6bf32,AIGInsurance,@Wants_Revenge AIG,not,AIG,positive,899636603492151296,AldoCassola,296274425
3bd0fbd2-ec81-48bd-9a13-28b14a996d92,State Farm,RT @prichardcom: TY @StateFarm for believing in our efforts to integrate students as partners in education. We couldn't have done it… ,neutral,StateFarm,positive,899641387884437504,SF_JudyMcConkey,1668444349
321386a7-249f-4489-b119-f7557220eea1,GEICO,"...I don't have a car, or car insurance, but this was the only Birthday card that was waiting for me at home, so thanks @GEICO . 😂 https://t.co/qh3XW2a32A",positive,GEICO,negative,899665421409935360,EllieODaire,94391277
7623b3e4-8b0d-4ebd-949b-0d1260e3c9ec,theHartford,Reviewing the closure maps for the Hartford gives me anxiety. #I'mNotReady #54days,not,the Hartford,positive,899653629447163904,kstrba,587532959
ba5dba2d-3773-4984-81f5-ab90b3c92886,State Farm,Sylvia Fowles powers through the triple-team for yesterday's @StateFarm Right Combination Play of the Game! https://t.co/PIYKrWZ78j,neutral,StateFarm,positive,899646360286359552,minnesotalynx,18939563
b326e0a3-8fcf-42e4-ac79-644fad08bcd2,theHartford,"The Hartford entrusts Prudential with $1.6 billion in pension obligations for 16,000 former U.S.… https://t.co/FMShyV0f6t #storystream",neutral,the Hartford,positive,897944108521578496,newbusinessnews,215440345
f926dbee-373e-47b4-82af-49fad14cdc20,State Farm,RT @Nana87x: KARD at the State Farm Booth #KARD #StateFarm #카드 #KCON #KCON17LA https://t.co/pTb15D3zi4,neutral,StateFarm,positive,899663261938876417,rosenday6,715390314492534785
8416e3a4-8cb4-4bd8-a761-68f3f1a155dd,GEICO,RT @_SEOM: Recomendaciones estudio #BRCA1/2 en #cáncerdeovario: documento de consenso GEICO @_SEOM https://t.co/5eOpTTRdes,not,GEICO,positive,899654072004820994,renato_salguero,266623354
7bb1cc42-853f-463d-b8d4-ae5178d100d7,AIGInsurance,@AiG Because to believe in the fiction you have to have 'faith'.  Faith isn't required when you have facts which is why religion only has faith.,not,AIG,positive,897935235341361152,ryan_merch,749369066515730432
d386f916-45be-4551-8766-6b142abfff52,AIGInsurance,"@AiG And I read this through, and it is apologetic bullshit. Your rationalizations are the stuff that sin is made of. Just like Adam and Eve.",not,AIG,positive,899638846383456257,gofast,15765287
c4870aee-be13-4939-9024-e4e3751a82d7,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899679736099737600,krodmmer,825175209384755200
508cc333-53fa-442c-890c-33f8d1afbc31,State Farm,"#hertz confirmed my reservation but has NO CARS @Hertz I'm guessing @StateFarm has a big account with them, right?",negative,StateFarm,negative,899641131608281088,sharalanel,400362265
,,,,,,,,
,,,,,,,,
,,,,,,,,
