id (S),company (S),content (S),createdAt (S),keyword (S),sentiment (S),tweetId (N),user (S),userId (N)
b04251b8-2f80-4f65-8982-03cb371eeac3,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899690055589036032,fedhack95,537070244
dbe62bfa-a3b0-4b78-9f46-8d01e3e1e476,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/XB3EdkuFvy,neutral,Farmers Insurance Group,positive,899666470329655296,DianaNazarian,822911299
d27ec339-51be-4118-800d-c59d845139ea,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/c0Q8pIPlSp,neutral,Farmers Insurance Group,positive,899682659730718720,MrKniceGuy6,888042204
4efe45e3-da5b-44a0-9c84-52cf90ab6a29,AIGInsurance,"@AiG Nothing that hasn't already happened several times before. In fact, it happened at the birth of Christ as described in Revelation 12",not,AIG,positive,899660029745393664,Ohoulihandmepie,4114134851
a3200c8d-110e-4927-829b-f5b3a9135d87,AIGInsurance,@bytownbamboo @aigkenham @AiG We've been through this already. No one obsesses this much over what they think is nothing.,not,AIG,negative,899694644275097600,SolKane12,885849103330148359
ec88b8e4-7bf0-4772-ab2e-66d789eaf59c,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899688400575504384,justinmchapman,36386514
2733b2d3-0b28-4a71-bf19-6902caef1deb,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899668816682246145,dgreene2755,2883908607
a55476d0-b6fb-4a78-8dd7-7dcc6ef06726,AIGInsurance,RT @AiG: Have Astronomers Found a New Ninth Planet in the Solar System? https://t.co/yD263NQNaV https://t.co/eRI7W6CtfV,not,AIG,negative,899666942818045952,lrfellows,158610935
4e4e1b6e-bb31-4172-916c-53cc858b5014,GEICO,@kylegriffin1 @LCARS_TechGuy They can join the club Geico,neutral,GEICO,positive,899674586165280768,PamelaPatriot,897859493014380544
17849817-b1ac-4326-981c-1f29988c3cb9,AIGInsurance,RT @AiG: God clearly had people in mind when He designed this lowly plant…https://t.co/r3vhg9JjaS https://t.co/eqDwKDEA7S,not,AIG,negative,899678914288562176,JennRush,32613706
c86c3a26-46e9-4053-8065-9efa59aaaf0a,AIGInsurance,@TomArnold That's got to be Photoshopped! Either that or they're launching a new ad campaign for the Geico Cavemen.,not,AIG,negative,899660409250037760,LauraAnneErb,701506516281532416
e31b2943-56d8-481d-bd70-7ddaa38d0528,AIGInsurance,https://t.co/5k4zr3yCcp https://t.co/xwVzX1mGsE American Interna (AIG) Crosses Pivot Point Support at $61.06#stocks #trading,not,AIG,positive,899636670051606528,bosocial,2863026998
9f127ce9-d2a1-4e5d-ac91-4db19e6c386c,State Farm,RT @TSIChildren: Help us win a $25K grant from @StateFarm 2 invest in Florida’s future! Vote now: https://t.co/I534P6YaI7!…,neutral,StateFarm,negative,899653614095876096,TSIC_Brevard,832246391036600320
45bf6431-677e-45c8-9124-7055dbe7b5f2,AIGInsurance,@aigkenham @AiG We know you feel no shame about your delusion,not,AIG,positive,899672124918558720,amin_zuiden,713682856279732224
1db421a9-bc21-4d7e-a2bb-16f27b82bb95,Liberty Mutual,"Join the Liberty Mutual Insurance team! See our latest job opening here: https://t.co/G1NMi7VX9s #Sales #Reno, NV",neutral,Liberty Mutual,negative,899688204780978176,LM_Jobs,1360273231
2c15a5d3-9cbc-42eb-91d6-67c1c7fe616f,GEICO,.@GEICO expands rideshare coverage to Florida https://t.co/GwcPQX4akD,positive,GEICO,positive,899643734173855745,coveragerinc,3139364844
b67b73de-9edf-485b-bc7c-b63b488690d2,AIGInsurance,@AIGinsurance estava presente no #TrofeuGaivotadeOuro e foi premiada. Parabéns!!! 🎉🎊Agradecemos pela participação. https://t.co/QhiRw7gbiS,not,AIG,positive,899647397084635136,seguro_total,128308907
30c98a7c-66f9-4029-b342-491e0cf0bae1,AIGInsurance,@AiG Why ask the question when you know the real answer but insist on denying it?,not,AIG,negative,899687933069983744,Pigdowndog,25805562
5ad7a4f7-32ea-43c2-9da4-eb8ac93bb287,AIGInsurance,"Want to work at AIG? We're #hiring in #Houston, TX! Click for details: https://t.co/QTN2hKLFMq #Legal #Job #Jobs #CareerArc",neutral,AIG,negative,899656633529192448,tmj_hou_legal,22101148
37f2f6f8-5614-49a0-8c5e-1377af41a716,State Farm,RT @minnesotalynx: Sylvia Fowles powers through the triple-team for yesterday's @StateFarm Right Combination Play of the Game! https://t.co…,neutral,StateFarm,positive,899687160013615104,That_Girl_Jonai,1592710986
773f01e8-1df1-486f-a331-76e5b3b23a0b,AIGInsurance,"RT @gaidhligtheatre: Latha mòr #Gàidhlig romhainn ann an Dun Eideann - @fuaigh, Pulse le @mairimusic agus Fairich le @whytetheband, uile ai…",not,AIG,positive,899693005996777472,VickyPearson16,3420303365
2f884e85-2077-4266-b57c-a3f1733b1527,Liberty Mutual,"Join the Liberty Mutual Insurance team! See our latest #job opening here: https://t.co/BEu68cWC89 #Clerical #Rochester, NY",neutral,Liberty Mutual,negative,897940704374083585,tmj_roc_cler,24632659
e5c45608-4fba-44d8-8dad-bfb27aafee55,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/FnSQIqEEt8,neutral,Farmers Insurance Group,positive,899682106820902913,deelovesmarley,2941523219
028aab0b-c5f8-469f-b47e-fd083977e446,GEICO,"@lsuwcd2016 @SNYtv @JRSportBrief The promotions are already paid for by outsiders (Geico, etc.).  No one in the stands = 0 concession sales too.",neutral,GEICO,positive,899675732611354625,Sharklady57,720318439
c25bdfbb-4cf6-4104-9c13-a3ad8be286b1,AIGInsurance,Apply for the 2018 AIG Scholarships .@BlavatnikSchool #AIGScholarships #PassionForService >>> https://t.co/nubJfdJ9q8 https://t.co/3HrfLU3S2Z,not,AIG,positive,897936896441040897,AI4Governance,773482151983669248
00ee8bac-ff2e-4b4e-98d9-31f6b8092d42,GEICO,@GEICO insurance is the worst thing I have ever had to deal with. #geico  #cantwaittoswitch #geicodoesntcare #poorservice,negative,GEICO,positive,899645632062791681,tishinopolis,755528298810060802
b8fe50cf-ee8d-4766-a8f6-a1e23e9f5f5f,GEICO,"#ShameOnYou #Geico
Appalled at the treatment we are getting by Geico. Their client totaled our car, injuring... https://t.co/ExuGkx78Pj",negative,GEICO,positive,899678331355967489,OwluvJeepWinner,34322506
cd028c40-a27f-4b24-b208-f2ebf80c3c2a,AIGInsurance,American International Group Inc $AIG Stake Cut by Montag A & Associates Inc. https://t.co/I5NeIwMUyE,neutral,AIG,positive,899639998395371520,dailypoliticaln,2338882843
d930c464-7bff-4c8d-a69f-9fc96ebf9137,AIGInsurance,American International Group Inc $AIG Stake Cut by Montag A & Associates Inc. https://t.co/coPVA9R0XO,neutral,AIG,positive,899640845183447042,WKRBNews,2181281054
91765734-1eef-4ed9-81c6-bf83351dbc60,AIGInsurance,"@AiG Did he have us in mind when he created disgusting bacteria/insects that's ears people from the inside out?

Absolute hypocrites!",not,AIG,positive,899636989972099072,Broken_Babylon,892303895690608640
f647ac13-97a4-4408-8668-655a8ca93c1c,AIGInsurance,"LMFAO!! Says the guy who think the ""nephilim"" came down to have sex with humans..
You're a joke @AiG https://t.co/cDI9QiNTVQ",not,AIG,positive,899638783129378816,kimero14,3313931368
7bc96d68-889f-4c20-8cda-f5a4be646638,AIGInsurance,Warm send off to AIG Dr Mughal - https://t.co/H8FrtUIgHv,not,AIG,negative,899695374117548033,State_Times,466484786
9044fa0e-1cba-4c20-9a04-55d7790e5f4d,GEICO,Geico Insurance on #Yelp: I got rear ended on Saturday.  No one was hurt and we were not traveling fast so the dama… https://t.co/pml2c24VU3,positive,GEICO,negative,897936909393055745,AZHbomb,248458558
450c59c4-f68d-44e4-9077-192c5a033340,theHartford,Officers will be on scene investigating the Hartford shooting for some time. https://t.co/iXcLKd8Z6s,not,the Hartford,positive,899645003387023360,ChristineDempse,214936431
dcb0966d-16b6-4df1-b34c-3fd27c522595,GEICO,"Join the GEICO team! See our latest #job opening here: https://t.co/2FgqubMw7g #CareersUnexpected #Fairfax, Virginia #Hiring",neutral,GEICO,negative,899683553083932672,tmj_va_insur,524703037
314c5b90-71a4-4e2e-8151-5ecea65ab1e0,Liberty Mutual,"For the same cost as cul-de-sac hockey, you could protect your family with a Home Insurance policy from Liberty Mutual. https://t.co/ZdsK1cbzty",positive,Liberty Mutual,positive,899662507966476289,Graegin,1035029155
310ba684-d157-49ff-af7e-5f1e96b23c50,State Farm,RT @SF_JimSlaven: Simple Insights https://t.co/if9CPqEpt3 via @statefarm,neutral,StateFarm,positive,897935118173519872,NWIUrbanLeague,2888894904
fe37e1c6-3c09-454b-aa91-b52f91c58476,AIGInsurance,"RT @BBCRnG: BDR a-nochd le Moreen aig an stiùir agus Megan, Joe agus Koren air aoigheachd bho 7.05f https://t.co/ZPflyr508W https://t.co/6h…",not,AIG,positive,899672692235923460,DerekPluto,322714170
29a131f6-c0b5-44d7-a0bf-a019cb9e401d,GEICO,"https://t.co/KuzNjE5bmf Martin, Hampshire in Podium Battle at Budds Creek Motocross - GEICO Honda Team PR #SportsTap https://t.co/MdH0GNebVJ",not,GEICO,positive,899685476512092160,SportsTapApp,1343532620
7fedad15-bfc9-4c8c-a735-94aff41d81bd,AIGInsurance,"No hi ha defensa, no hi ha mig del camp, el Madrid ens apallissa, Gomes que es un inútil, Vidal fa aigües #frac1 #BartomeuDimissio",not,AIG,positive,897936201101062144,GCS725,438419267
9f84935c-8ef7-4840-8da1-3cb8f25d5b20,GEICO,@GEICO expect a lot of claims for totaled Eclipses today... https://t.co/q1GSf87zNM,neutral,GEICO,positive,899692571089412099,CT_blog,2279396087
fe2d0a0f-fe72-4ee2-ac5d-a8b81ab6d362,AIGInsurance,"RT @324cat: El dia en 4 tuits: 5 lesions medul·lars a Catalunya cada any per capbussar-se en aigües poc profundes
https://t.co/g5g5xGF6lo",not,AIG,positive,897941036890193923,Llibrepixels,430671581
a0236d2f-aa8d-4f16-aecd-0891e0e9d2d6,State Farm,Have you voted for #RTSWS to win @StateFarm's #SFNeighborhoodAssist grant yet? Help us get more girls in STEM! https://t.co/vXOwHNFdGS https://t.co/25j69dL4cs,neutral,StateFarm,negative,897941812236746753,girlsrockwallst,520713620
7387fcb8-c04f-4a1c-89cb-469a0d19be5b,GEICO,"I'm curious if you have SR22 policies for Navy Ships @GEICO & @Progressive? 
Thank You in advance
@realDonaldTrump https://t.co/PkPUxrPqh2",neutral,GEICO,positive,899639594592989184,ObisKanobis,3040209778
e4045296-2e8f-4c65-89c8-31a5a729307b,State Farm,RT @StateFarm: Spend #SeniorCitizensDay with someone who has a fascinating life story to tell. Volunteer at… ,neutral,StateFarm,negative,899652835930849280,jakefro38461986,877610576461131776
f2b75d58-f8ca-4e0e-b87e-0917dc104424,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899647512029536257,Mike4CoPrez,3237011337
459e82db-ecb5-43c2-bc73-59d07e2632f8,State Farm,We can make a different in students' lives w/ a $25K #SFNeighborhoodAssist grant from @Statefarm: https://t.co/I534P6YaI7! @JoseSotoSF https://t.co/XCX664xopF,neutral,StateFarm,positive,899657322317979648,TSIChildren,745620066
6c034b98-15a3-4238-8283-ee66b3c9e887,Liberty Mutual,"Corporate Legal Secretary II - Liberty Mutual - Seattle, WA https://t.co/xXZ7j2Ljkl Job Seattle",neutral,Liberty Mutual,negative,899642022083952641,JobsSeattle2,2250012206
ffe5e3ca-5b1d-4cd5-b7bd-417c406e8a2c,AIGInsurance,RT @AiG: Have Astronomers Found a New Ninth Planet in the Solar System? https://t.co/yD263NQNaV https://t.co/eRI7W6CtfV,not,AIG,negative,899641406687465473,SteelSlayerMatt,88296327
14ff5f20-3cd4-49b9-8581-060e40305502,AIGInsurance,RT @girlinjadegreen: Climbing the Aig. Grand Montets via the East Rigde. The Chardonnet and Argentiere Glacier made a fine backdrop.… ,not,AIG,negative,899636311824502784,ChamAfter,4318056737
968476e8-306d-428b-8337-344310b07f27,GEICO,the whole geico office when they brought in chick fil a https://t.co/ovdbIAtiAD,neutral,GEICO,negative,897944709297037313,b__morgan11,2936256417
101a0621-bb65-4e14-a0ae-5f99aeb6ad94,State Farm,"RT @ClayMillican: Please take a moment to vote and help us win this grant from @StateFarm for @PutOnTheBRAKES 
Thank You !!!… ",neutral,StateFarm,negative,897949689323991040,chattbiker,80409586
ac66ffb3-d775-458a-aad2-97a1404a930d,State Farm,RT @minnesotalynx: Sylvia Fowles powers through the triple-team for yesterday's @StateFarm Right Combination Play of the Game! https://t.co…,neutral,StateFarm,positive,899654437219774464,robpascavage,897093278507704324
24292ea3-6104-4222-a76d-4ee5a71d16c1,GEICO,"Martin, Hampshire in Podium Battle at Budds Creek Motocross - GEICO Honda Team PR https://t.co/hRBd4TAcch",not,GEICO,positive,899688337203535872,MotocrossNews,48135911
35ac24c2-572c-4cb9-8455-b5ae9a3ba54b,AIGInsurance,“I couldn’t imagine doing anything else”. Golfer @gleeson_alex gives an insight into what it takes to be an AIG Irish Amateur Close Champion https://t.co/fNw46RoRIJ,not,AIG,positive,899670556022374404,AIGIreland,920975216
b860399a-f827-45c9-b8ee-6d980812f952,AIGInsurance,RT @InnovacionPma: ¿Sabías que Panamá a través de la AIG impulsa la conectividad a Internet y un Gobierno Digital para la equidad ciud… ,not,AIG,positive,899675422631358465,81Barraza,1225959582
9df30b4b-3c08-4c0e-9963-f4594c46da04,AIGInsurance,"@aigkenham @AiG Stop spreading lies and misinformation

Read: https://t.co/d03SVpiDYX",not,AIG,positive,899681561431461889,GOPFormerRalph,795855760194469888
9850c3e9-fcec-4488-8de4-7201eb25e61b,AIGInsurance,"@ictlogist ...suposo que precisament perquè el seu argumentari fa aigües en aquest punt, i es nota",not,AIG,positive,899657600295473152,urixturing,393234947
4e8b9dd7-8443-43e2-a244-0847c974f749,AIGInsurance,"@garyperardua Hello Gary, Please contact us at our email GCRS@aig.com and we can assist you with logging into your account.",not,AIG,positive,899637856091734016,AIGinsurance,126118683
fc68edf1-6e59-4a7d-9dd4-820033592221,GEICO,Thanks for the card @GEICO could've thrown $20 my way though 🙃 https://t.co/opOCgPdWXV,negative,GEICO,negative,897934863298428929,beaster70,446817435
d8833f13-de09-4214-8d7b-af3b6f9f56d5,AIGInsurance,"@arfues i que té a veure les aigües de Barcelona? També és un niu de de terroristes?
Bueh, que pels preus que cobren casi que si",not,AIG,positive,899676797775826945,tietavarenu,2722064936
3b2d4c2f-9b8e-4120-9ed2-3ab1fe56bf4c,AIGInsurance,American International Group Inc $AIG Stake Cut by Montag A & Associates Inc. https://t.co/TPNllrEZmJ,neutral,AIG,positive,899639337545080832,midetimes,2266388972
a7bcf147-0b42-400b-9b3c-a8eaab6f1755,State Farm,RT @SF_NickM: Simple Insights https://t.co/h71aMMuYjn via @statefarm,not,StateFarm,positive,899686818152460288,skywise29,274839993
66821f54-412a-42bf-9ee9-7e428d740f29,AIGInsurance,"@BiblicaCreation @AiG Your bible is shit! 100% crap! Saw it the first time I read it. Then I read it several more times, trying to figure out you're don't think!",not,AIG,positive,897947700842250241,mr_bugzy_malone,1841629092
4061b7c5-0c60-4a28-92bd-e03fadb6d91c,theHartford,"The Hartford entrusts Prudential with $1.6 billion in pension obligations for 16,000 former U.S.… https://t.co/6kIiXlnjIn #storystream",not,the Hartford,positive,897944849361510400,financialnewspr,206826998
0a2520d4-edcf-4b36-8b77-2b981f8931a8,State Farm,RT @SF_JenYoung: Good Neighbor Day on 9/28 is quickly approaching. Let @StateFarm help find the right #volunteer opportunity for you…,positive,StateFarm,negative,899671240255950849,mattiecstewart,20802780
585e7996-e3f2-44e7-a647-a95fb38cce9f,GEICO,"Happy with Geico Xpress service, my wreck is on its way to be fixed.",positive,GEICO,negative,899646368284889088,ramperez1,39886862
21cb7c65-0c5a-48b8-9ece-244f46c139ff,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899686073609076737,Corywtf_,324713294
591eec90-0e79-40be-bda4-70f94864b51b,Liberty Mutual,"Want to work at Liberty Mutual Insurance? We're #hiring in #Middlebury, CT! Click for details: https://t.co/yDKDR1JfCt #Sales",neutral,Liberty Mutual,positive,899672777447231488,tmj_ctg_sales,25305909
e56ca4eb-d171-4ab1-b44a-c6655b532b14,GEICO,"""I just saved 15% on my car insurance by switching to Geico!"" https://t.co/m83jHKCbNw",positive,GEICO,positive,897936368193609729,LesPaulCustom,26452874
916356f5-5eed-4918-aa96-d9caa9371722,GEICO,"Martin, Hampshire in Podium Battle at Budds Creek Motocross - GEICO Honda Team PR https://t.co/Nx3wOumb3I",neutral,GEICO,positive,899685040765812736,DarwinMotocross,4369271360
b33821a6-f421-4a41-bc01-6fb2c8a74744,theHartford,"RT @JermaineWatkins: Episode 2 of the Hartford Series Singles

@THEHEARTTRAIN ❤️

#OnceUponATime

@AmazonKindle @GoodReads #AmWriting https…",not,the Hartford,positive,897933819742965761,germanejermaine,1659276252
17eb0793-b424-4f23-97b3-9c561d0c71ce,Liberty Mutual,Liberty Mutual Group Asset Management Has Upped Its Centene Del $CNC Stake https://t.co/3JxRnBpi6a,positive,Liberty Mutual,positive,899650066872287232,MariaDa18810214,874525027949006848
c396f122-7fd9-4ea1-92bb-629cb2e04038,State Farm,RT @kpopconcerts: Did you guys see @KARD_Official at the @StateFarm booth? #KCON17LA #KARD https://t.co/vqfmmjyS5x,neutral,StateFarm,positive,899678888485412864,J96JW,817031382417473536
b4e60661-7c7a-4468-8ffb-5dda7c5bbb0d,GEICO,Wolfkroneさんの配信が始まりました！(8/17 6:35～) 「Geico Gaming East Coast Quali…」 https://t.co/Y0182nOT72,not,GEICO,positive,897934777801621504,kakuchebot_a,417926060
9a233959-ed8f-44ba-9747-91aedfbed6f4,AIGInsurance,@tklforgiven @NoScienceDenial @MarkHerron2 @merz_steven @infidelbyfaith @Seabeacon7 @LanaResistance @Navyvet270 @Erydactyl @oicoSapien @Michell71375111 @FlyMyFingerBird @WoodsfordMartin @dcj_daniel @GreekVikingX @Biology95954229 @MillennialTea @wallstreeter43 @andy_ledger @AnAtheistBoy @mikewhiteatcj @WatcherOnAWall @ReplaceReligion @LeafsNation77 @LoriCopley @DebunkAtheists @Eagle2413Ken @colvin127 @TedPerkins10 @JohnThomT @silkyboy78 @TakeThatDarwin @fentyfave @caseydaniellle @The_Vagitarian @bhat1116 @chris_method @hubie0 @lyonsnyc @RonClandon @Nate_Trusty @cycleofthefates @CeartasDoChach @CagedTigersRMad @IwearCrocsAlot @ShawkOfGawd @CollinOctantis @Zaephou @God_Awaken @HoneyBadgerWins Except we know that all of that is false. It sounds as though you've believed all the nonsense that AIG come out with.,not,AIG,positive,899680090006724609,The_Ouroborus,2333981615
63daf893-af66-4957-93c1-3e95bbbfab23,GEICO,"RT @coolcam101: I just saved money on my car Insurance by switching to Geico.
 #CanYouKeepASecret",positive,GEICO,positive,897935859911196672,JasonFHernandez,3015915604
f0d0b09c-679f-400c-b437-3a97d0fa6c22,GEICO,@finitealright looks like geico??,not,GEICO,positive,899635752488894465,austinburns,7689202
f9f2148b-4f90-46e4-ab3d-95ff52475e5e,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899676149843755008,BrandonTheGod,3042161204
e8c8fa78-ed2a-45de-b849-e318ddcc0e86,AIGInsurance,グランツ氏によると、AIGの動画の作成費や、オウンドメディアで流す費用といった、今回のキャンペーンの投資に対する効果は、投資『1』に対して効果が『70』ほどあったとされている https://t.co/p5Puu5wdkM,not,AIG,positive,897942296880193537,NsportsJp,841628804242014210
37734c7b-2fc7-4a14-b6fd-d90e5d9699f4,GEICO,@stophatingson when you had geico?,not,GEICO,positive,899649676202262528,WclassM,231161041
f531eeac-8a05-4745-bdcc-dd8db6677eb0,theHartford,This is a closer view of the Hartford shooting scene. People in the neighborhood say a man was shot. https://t.co/hHMB182ulV,not,the Hartford,positive,899644587383422977,ChristineDempse,214936431
aaed855a-b049-40e9-83d1-1506c79fad12,State Farm,"Let's see that in slow mo 👉Hightower's steal to seal our playoff clinch = @StateFarm Right Combination of the game 

#MysticsFever #EyesUpDC https://t.co/ImjLtFEvK8",not,StateFarm,positive,899639981362339840,WashMystics,19924520
7c4a888c-ed6a-4817-88a5-29448ab49c60,AIGInsurance,AIG seeks buyer for $2 billion life portfolio https://t.co/tf2TSfg5pD #reinsurance #news,not,AIG,positive,897941042003050497,NewsReinsurance,2361558474
,,,,,,,,
