id (S),company (S),content (S),createdAt (S),keyword (S),sentiment (S),tweetId (N),user (S),userId (N)
a6e11bb8-55cb-4ee8-8a31-a291c02a0fb3,State Farm,Catch the #eclipse then vote for @ChicagoEcoHouse to eclipse their competition and win a @StateFarm grant = $25k. https://t.co/kTkCu1LAIe https://t.co/GtfBDhNWFe,neutral,StateFarm,negative,899662626514501636,UL_ESTEM_Award,2930354044
cf778280-62a8-4395-8696-ad43c3ff43c4,AIGInsurance,@Subfightr @TakeThatDarwin Interesting Justin that @ofctimallen repeats silliest of creationist tropes (why are there still apes) when even AiG says don't use that,not,AIG,negative,897948339362185216,RJDownard,2783160078
8c9111da-cde8-4617-a506-dae3208762c0,State Farm,RT @CamdenKroc: We are in the hunt for the top 40 spots in @StateFarm 's top 200 contest. Help us by voting everyday…,neutral,StateFarm,negative,899671832596447233,shirlee_d,1191289484
e1f94e18-01d5-4f3d-b8f1-0022717fe781,AIGInsurance,"@_eroguro o que ta acontecendo? Tu mudou tudo do tt e telegram do nada, trancou a conta, não apareceu no AIG.... Eu to preocupada.",not,AIG,positive,899678930298445824,PhantomBruna,4689428496
a0d0431f-4b4c-4e6a-9de5-62aaac84f182,GEICO,Running of the Bulldogs – GEICO good one @GEICO 👍🏻👍🏻 https://t.co/krxeqNX9us,positive,GEICO,negative,897939455645851648,louienewman,318153270
283318ce-83b9-4c81-9afc-4cafb2619eb7,AIGInsurance,"@GodDanC @AiG The word Noah itself means ""rest."" But taking the meanings of each ancient Hebrew letter, the pictographic meaning is ""continued protection""",not,AIG,positive,897942309366489089,ScriptureAyin,1013992224
021f21c9-9cc5-481c-8e6f-5ba88436313d,GEICO,Geico wanna tell me they have nobody in the area at the moment ...,negative,GEICO,positive,899655710367039488,NEECiEsoFLY,1150209306
7e2c74d1-3679-414e-935c-d068445ad689,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899672676129579008,Tarmy_Man,3252132428
47be9d9c-8028-4fb9-acb8-acab96663d88,ErieInsurance,"RT @RashadJennings: Since Brew Ha Ha & Coffee In The Park are closed, get your evening fix tonight at Erie Insurance Ctr! @keodancer… ",neutral,Erie Insurance,positive,899650564014952450,LizRylea,431044278
bb370511-6c3a-4671-81d9-ce2f31b1d5dd,GEICO,"@boodlebrain @kaitkritter Two crazed Australians with pimped out murder vehicles and an Australian gecko mascot. Make it happen, Geico and Blizzard.",not,GEICO,positive,899691971484291081,_krumby,2975119359
0188843c-29d9-425a-98f0-4dd1f7573398,State Farm,"Here's some interesting pics we got of the awesome event!
#statefarm #Eclipse #SolarEclipse2017 #myredshades #pictures https://t.co/6ZYxcYKboj",neutral,StateFarm,negative,899693501176094720,myredshades,887719567555821570
50108b4b-d9b4-448e-85e5-7b869cbb400f,AIGInsurance,"@rossend1963 @didaclopez Elv aig veure, i, com amb tots, el vaig haver de llegir dues o tres vegades.",not,AIG,positive,899673640500899841,replicanta_,725781001
58f32038-84dc-4f6c-9f4a-d1567000863b,GEICO,@KristinHenry I just saved 15% on auto insurance by switching to @Geico.,positive,GEICO,positive,897942404933627904,mbeisen,19843630
6500ea54-effb-4c0a-ac39-37fd9ebc7c91,GEICO,"""I'm crazy for being Wayne or is Wayne just crazy I been around I'm still around like them Geico cavemen"" https://t.co/oVVejhyxPo",neutral,GEICO,positive,899673288384815104,whos_oh,884417852836462592
99cfa537-0a4f-4449-90cd-376f104b4c27,AIGInsurance,"RT @replicanta_: @rossend1963 @didaclopez Elv aig veure, i, com amb tots, el vaig haver de llegir dues o tres vegades.",not,AIG,positive,899673850652356609,rossend1963,631111967
c10e48ab-64eb-4521-82b4-b3f640486550,State Farm,Thanks @StateFarm for being a sponsor of Annual Conference and the Building Safety & Design Expo #ICCAC17 #BSDExpo https://t.co/Hi6BYH9LBP https://t.co/6ajUMz3U8B,positive,StateFarm,negative,899693850989481984,IntlCodeCouncil,33587558
0f1caf2a-f0a2-4ae1-8d13-0b3161a5d41c,AIGInsurance,Arete Wealth Advisors Has Lowered By $1.47 Million Its American Intl Group $AIG Holding ...,negative,AIG,positive,899654958596882432,MariaDa18810214,874525027949006848
4a7c2bda-1fbd-4206-9609-c93e44712b05,AIGInsurance,"@BledsoeChuck George Soros Buys Google, Liberty Global, Sells Citigroup, AIG, GE, Apple https://t.co/vma9rstsGm via @gurufocus @Nasdaq",not,AIG,positive,899669305859747840,NuHumanNuEarth,349784771
be635f45-bab3-4b64-8053-968b48708cc9,AIGInsurance,@bytownbamboo @aigkenham @AiG Probably Thor https://t.co/SuPRQYwPuJ,not,AIG,positive,899673744813240320,hXcMarc,2291771604
f32a9a63-019c-47a3-bc07-77a633951cbd,State Farm,RT @StateFarm: Turn caring into doing! Vote and share your favorite cause at https://t.co/9vSU1XvSJg  #SFNeighborhoodAssist https://t.co/ho…,positive,StateFarm,negative,897947151191334912,SF_JAeschliman,1858495530
28151e47-0155-4d8f-98f5-74993e2d3288,GEICO,"GEICO: ""15 Minutes Could Save You 15% or More on Car Insurance""",positive,GEICO,negative,899636231025434624,ClassicSlogans,596962218
256c793c-10a6-4d78-8df4-af7d9352259f,State Farm,We're all geared up and ready for the Solar Eclipse!  #SolarEclipse #SolarEclipse2017 #StateFarm #TeamCurry https://t.co/T900kxJdkn,not,StateFarm,negative,899659898157318144,DCurryStateFarm,3041555774
a6cde7e9-b0c7-4fd9-991d-b33a4824ebcc,AIGInsurance,"I really recommend trying this out for discovering great stocks to trade https://t.co/nB8mm8Lu0e
$T $APA $AIG https://t.co/dO3EeR2aWr",not,AIG,negative,899673292684111876,CoxAssetMgt34,894656985240436737
93bbaef5-7899-4c79-8bdd-ad49f4d520f4,AIGInsurance,RT @AmicsPirineu: Aigüestortes pujant a Sant Maurici el darrers dies de Juny. Foto: Biel Marín Moyà #aiguestortes #santmaurici… ,not,AIG,positive,897944047318319104,Aliciamayat,562788847
f9203968-64da-441e-ac44-b9601ee0b1d2,GEICO,I literally just saved a ton of money on my car insurance by switching to Geico. lol,positive,GEICO,negative,897936641192452096,MandaMichelleLB,746745165381984256
59eb7742-aace-431a-a338-d915a3b85c31,Liberty Mutual,At that time the kidnapping cover up was that this was a CONTROLLED PLACEBO LIBERTY MUTUAL GERMANIC HOUSE to try out new & effective organiz,not,Liberty Mutual,negative,899665735110328320,WorldGlover,2806472778
d344f560-0cbf-4d36-b318-0df141ad8e59,State Farm,5 days left to vote! Remember you can cast 10 votes at once every day! https://t.co/EIJsiErCSE #SFNeighborhoodAssist @StateFarm https://t.co/zKKwMZDOmr,neutral,StateFarm,positive,899672941495033861,beaconxii,745340129904988162
bb70dae1-b641-49dd-841d-5fc5c7540e4a,State Farm,@StateFarm we want to hear the full version of this song  https://t.co/2fFHIuOfhr via @youtube,neutral,StateFarm,negative,899646323091271680,_BrandonLusk,15308083
2c22ca5b-b791-479b-827b-6c9fd7203969,State Farm,RT @lorsly15: That was definitely worth the wait @KARD_Official ✨❤️ #Statefarm #KCON17LA https://t.co/GcAr4gf2Ly,neutral,StateFarm,negative,899673988879720450,jxsomin,496750896
a9358fb7-0c8c-421d-ab07-665961fa4e3b,AIGInsurance,RT @AiG: Do Fossilized Theropod Scrapes Reveal Dinosaurs Danced for Mates?https://t.co/OEfHPRy9e9 https://t.co/T4LXlASI69,not,AIG,positive,899662665722867713,MyGrAiN28,633812406
404673b8-c635-4e31-9798-7ccb9c1be783,State Farm,"I had a bike accident. @StateFarm totaled the bike, but won't replace any my clothes, helmet and watch…even 60-75% would make me happy. https://t.co/uW6bY3QRiZ",negative,StateFarm,negative,899688650891436038,TaikeinCooper,26642189
8ae55002-4947-4b97-9efd-80b5ef9ca6bb,State Farm,Just 10 days of your 10 votes can get us where we need to be in order to win a $25k grant from @StateFarm Vote here: https://t.co/LaAUE8w8If https://t.co/GO8ShBVJUT,neutral,StateFarm,negative,897941318198079490,Habitat_Gboro,3599994623
a245a5bc-2667-4e8d-b235-f035737c2cd4,AIGInsurance,"RT @324cat: Cada any hi ha a Catalunya cinc lesions medul·lars per llançar-se de cap en aigües poc fondes i impactar amb el fons
https://t.…",not,AIG,positive,897939120923840513,marinya2,215442811
f97d3cec-85d7-4661-9987-329574762649,GEICO,People that work for Geico don't have souls.,negative,GEICO,positive,899662592045658113,hellabran,1888365606
aefeeb10-50fd-4981-9bf7-2ed8fd6d3004,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899674609737359360,yungjollyboy,3160691209
19a7d66e-0a1b-4663-945f-e709c0bc8a55,GEICO,RT @deionte_17: You can save 15% or more on car insurance by switching to @GEICO 🦎 https://t.co/dnbyjAetnQ,positive,GEICO,negative,899671729190060033,KayAntionette,613759584
a79e4b47-2f42-419c-83c9-2ba62eb82277,GEICO,"RT @Aphillips1433: Geico, 15 minutes could save you 15% or more on car insurance https://t.co/VnAUukT9pU",negative,GEICO,negative,899676186628018177,Big_TPoin,276674240
1ad565e7-0a2d-4fb7-9db8-477b12354d0d,GEICO,"Martin, Hampshire in Podium Battle at Budds Creek Motocross - GEICO Honda Team PR https://t.co/ccOb5tlL4J",neutral,GEICO,positive,899682915344429063,Donald_Olive,769987811013488640
5356ac09-2040-43c3-aca7-2b365bb961a0,GEICO,"@GeorgeTMartine2 @BasedStickMan_ Not according to my DD-214, you sycophantic loser. You should take down your pic its scaring the children. You look like the Geico caveman.",not,GEICO,positive,899655704839045120,Urbanwarrior57,281093038
54baa635-39c2-496e-bf8d-a5e44986f007,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899672513306820610,AgileHostile,23884630
498e10d7-6488-41f2-a2be-a688f390f6c4,AIGInsurance,RT @CherryBible: @pmowy66 @aigkenham @AiG An empty-headed person won’t become wise any more than a wild donkey can bear a human child. -Job…,not,AIG,negative,897940010539896832,LoriWimberley,1400971734
2720291e-4592-4875-a6d5-0ce6d51419fd,AIGInsurance,"RT @AcairBooks: Abair leabhar iomchaidh airson #InternationalCatDay!
'Seo Agaibh Morse' le Gracie Summers, ri fhaighinn aig Acair!… ",not,AIG,positive,897944338130288640,Bliadhnaichean,335469402
8ecca8a6-2d03-4641-a580-17dbcdc7493c,AIGInsurance,"@AiG ""Continued fighting to promote creationism is hurting religion’s credibility""
https://t.co/zHYDpeiAZk",not,AIG,positive,897934774567804929,GodlessRobot,754331237062369280
298bdd8c-976b-457a-85f6-6534f1c58f3a,State Farm,RT @nyliberty: .@Breezyyy14 found @14Sugar wide open for an easy lay-up! Your @Statefarm Right Combination of the Game. https://t.co/QEpXTU…,neutral,StateFarm,negative,899654138103037955,Suheartfield,1453914164
5becc571-0479-4beb-96d0-056677e311ef,State Farm,We can make a different in students' lives w/ a $25K #SFNeighborhoodAssist grant from @Statefarm. Help by voting: https://t.co/I534P6YaI7! https://t.co/HgNRHXZSNF,neutral,StateFarm,positive,899657584327766016,TSIChildren,745620066
430dd58a-e9ef-442c-9405-fe302e3179ed,theHartford,RT @GreatHendowski: Guys I found a bunch of eclipse glasses in the dumpster behind the Hartford theater! DM for prices. https://t.co/WGTFba…,not,the Hartford,positive,899659195385094144,Cellestmariie,40654066
35fe478d-af36-4370-a6ca-e5889ccf64bc,State Farm,"Dear @StateFarm, 1 of your appraisers told my sister the earth was flat today. 
If that's not grounds for termination I don't know what is.",negative,StateFarm,positive,897945372256907265,thedanbarry,162151148
2ebe598b-c91c-46d1-b865-106a016480db,GEICO,#GEICO SportsNite: Manning looks to shake off rust. Read more: https://t.co/ULbmCddn3N,not,GEICO,negative,897949376676413441,bfsi_pci,4847968215
b993f7a3-2ce9-4937-a2ea-e3bbb013af5b,GEICO,"@GEICO really pissing me off now I'm this close 👌🏽to go somewhere else, because I can't deal with the damn stress! 😡😤",negative,GEICO,negative,899655504531738624,QueenOf_Fashion,38907401
38ef72d4-c366-462f-8947-acae170fb09f,theHartford,"The Hartford entrusts Prudential with $1.6 billion in pension obligations for 16,000 former U.S.… https://t.co/upYF9IrE9Q #storystream",neutral,the Hartford,positive,897944128029245441,pralerts,147722784
a509291d-7ec2-40a4-b49a-f8d6fcb8fc9f,AIGInsurance,@BiblicaCreation @AiG Your book is 100% shit! Nothing useful in it! Total crap! I saw it had no insight the first time I read it! Useless deity all around!,not,AIG,positive,897948432815357952,mr_bugzy_malone,1841629092
1a6df4f6-0912-4ece-b35b-5388511add59,AIGInsurance,@NotChurchy @TruthOls @ooohglobbits @asknotwhatucan @AiG The ignorance is all yours. Babies were drowned in the mythical flood. That's infanticide. Admit it or you are just another liar 4 Jesus.,not,AIG,positive,897937139136122880,GodDanC,2618851285
28e21b0d-5288-4f20-92bc-55b1dfd3d1d8,AIGInsurance,RT @BelGris: Aigüeta freda del Prepirineu https://t.co/SwFiCXypwW,not,AIG,positive,899647974673743877,MatveevAnatoliy,1688977297
ec1a7f34-f330-41f8-ae70-403522736fc5,GEICO,GEICO_Service GEICO Your commercial where kid asks Dad where babies come from & he asks where Mom is is offensive to good Dads.,negative,GEICO,negative,899647303371243521,JamesDecker555,243005904
de30356c-3bb7-451f-999f-233189ee29e0,GEICO,Lucas Oil Pro Motocross Championship Results: GEICO Motorcycle Budds Creek National https://t.co/A0OhR1BLBt,neutral,GEICO,positive,899654885842403330,njmotocross,14738576
603532ce-cf35-4801-969a-4026188eea8e,theHartford,"RT @JermaineWatkins: BOOK 1 OF THE HARTFORD SERIES

A Change of Heart 

❤️ #Author @JermaineWatkins @AmazonKindle @GoodReads #AmWriting htt…",not,the Hartford,positive,897933794044387328,germanejermaine,1659276252
1eb27872-8041-4288-aa93-e551d467449d,AIGInsurance,Congrats @michaelobrady @AIGinsurance as a #CIO100 @CIOevents honoree! @NTTDATAServices  #weliveforthisstuff #NTTDCxO https://t.co/1ZF2ZZUbEK,positive,AIG,positive,899677208838643714,AnkicaMarCom,44045696
fe8a65af-6db9-480b-be65-19c761980edd,AIGInsurance,@aigkenham @AiG It's a sign ! #atheism #Eclipse #atheist https://t.co/Uk6Zu69RNV,not,AIG,positive,899692438851399682,Huzee666,763452107039051776
e9823f43-4572-42ad-a4d4-8167d196a2d1,Liberty Mutual,"Want to work at Liberty Mutual Insurance? We're #hiring in #OklahomaCity, OK! Click for details: https://t.co/GMBWDVfPod #Sales",neutral,Liberty Mutual,negative,899688998322360321,tmj_okc_sales,21630000
c9089ef7-9f04-47df-8721-3e108f730df6,GEICO,RT @boodlebrain: I got this e-mail the other day and I thought Geico was trying to scam me with an OW quiz https://t.co/h1nubjorRa,negative,GEICO,positive,899692936211841024,moontoke,36030612
c19ba407-a010-45d6-923b-d3a05b341505,State Farm,"RT @hfhwm: Help us win a $25,000 from @StateFarm! Vote 10x each day until Aug, 25! https://t.co/yxyd77dOYk…",neutral,StateFarm,negative,897946991979671552,KevinDarbyLA,116996726
36fb9949-cb56-4116-bcbc-df16896c83b0,GEICO,Running of the Bulldogs – GEICO https://t.co/gpn22rKGUB #hourofcute,neutral,GEICO,positive,899671944936685568,myopiabillson,856711969
bfead0e2-1f6a-4534-879b-71bc810865d9,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899679476036116480,nicsuprxme,2334035211
de65b45a-a21f-4212-b598-b32f5e53f0de,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899646520131076098,ralphluales,38944049
9de8fb76-5c64-408a-b0e0-c3b357c957ca,GEICO,"@insidetroy Outside of old GEICO commercials, you don't see them around do you? Walked off cliffs from blindness 😎",negative,GEICO,negative,899648389314301953,FightOn_4_GOD,2323840028
f99fa2bb-09a8-4fbf-ac58-79c50f82fc97,AIGInsurance,@AiG Neither. We are still primates and we are still apes.,not,AIG,positive,899678531902427137,HoneyBadgerWins,862337830848278528
499f6c13-81bf-4abe-90d4-8465a80f23be,AIGInsurance,gigantic /ʤaigæ'ntik/　〔形〕巨大な，巨人のような https://t.co/tWDXMqZaAr,not,AIG,positive,899652315560398848,eiken_pre1,125181369
23457406-802a-441b-bb0f-ac535cd4a020,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899687670619684864,UnashamedBrian,791515635176001537
a1bb3675-2273-4894-b743-9fe32f1a69d0,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/aUKclSdbus,neutral,Farmers Insurance Group,positive,899645409878052864,clbeasley63755,1493154668
72e12e2d-6903-4f19-a1b1-f6ca06d913dd,State Farm,"RT @ClayMillican: Please take a moment to vote and help us win this grant from @StateFarm for @PutOnTheBRAKES 
Thank You !!!… ",neutral,StateFarm,negative,897941892582821889,mimisabates,514538415
cde36fdc-cb6f-4ca3-9fcb-1b9ff3f9b821,AIGInsurance,"@OAPSchat Please advise which email address your sent your email to. Also, please follow up with GCRS@aig.com if you prefer.",not,AIG,positive,899637409377341445,AIGinsurance,126118683
5d5a68fe-7e3c-43ee-bf12-e64050cb9fbf,AIGInsurance,RT @AiG: Human Origins from Ape-Like Primates or Fully Human People?https://t.co/GVQeDEeXuS https://t.co/SCHgrggLJ6,not,AIG,positive,899679163795243008,AddieMiller0330,829838585188720640
d0e238e3-e0d6-4ded-b978-16153c7ac3f2,GEICO,37 days later I get confirmation that a) @geico needs to take a high school physics class and b) the damage was caused by the accident,negative,GEICO,negative,899675126245072896,theBGexperience,253143194
d8104bc2-6d23-48b4-b29b-7350f69f3331,AIGInsurance,AIGのスポンサーシップ責任者であるダニエル・グランツ氏は、「私たちは日本の保険市場における事業拡大のため、AIGを象徴し、かつお客さまの印象に残る物を作成したかった。」 https://t.co/p5Puu5NOck,not,AIG,positive,897936003138179072,NsportsJp,841628804242014210
95d09953-fef5-42a3-bd7a-a29c2b2a3705,GEICO,"Dear @GEICO 

Fuck off. Your ""low"" price for car insurance for 6 months is more than my car payment for the same period.

Eat my ass.",negative,GEICO,negative,899663069567176706,revmenagerie,17683725
506db22d-f230-4ec8-8f48-5741768153da,AIGInsurance,RT @AIGIreland: “I couldn’t imagine doing anything else”. Golfer @gleeson_alex gives an insight into what it takes to be an AIG Iri… ,not,AIG,positive,899673127692664840,sprussell1958,1048054902
08e6d1cc-cc8d-4a4a-a3cd-fc45484944e6,AIGInsurance,LRT SKEHAESKLGNESLKA I LOVE HER I LOE THIS COVER I LOVE THIS TESHAKSG AIG I LVOE,not,AIG,negative,899635510703935490,suzu___oto,706994289536991232
0ae64408-1058-425d-a931-b03606c0fa84,AIGInsurance,RT @SiliconArmada: Senior Developer Excel VBA @AIG Bangalore https://t.co/XT58m1KWDb #GUI #Microsoft #Oracle,not,AIG,positive,899666216029224960,NGUETI,159773313
0a198fc6-61a7-4d89-9935-fd1cf3b97360,State Farm,Protect Your Car from the Damaging Effects of Sun and Heat #summer https://t.co/wJi3C9nYVw by @StateFarm,neutral,StateFarm,positive,899693955285221376,thenextst,101808366
227cd355-cbc3-4e2e-a18d-659b272d9d4c,AIGInsurance,"@aigkenham @AiG Ur view would make more sense if u had something that could be verified as the ""word"" of a supernatural creator. But you have a book by men.",not,AIG,negative,899673035338244097,AssembledAtoms,811630262006075392
56b315b7-4635-4f51-83cf-b603f2fdb733,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899640514856853504,addeeeXD,798301044673482752
0d787e97-7dbc-4f08-8bcb-a9a2abc92300,State Farm,Help out our friends at @StateFarm!! https://t.co/59uPu9NoWH,neutral,StateFarm,positive,899671668750139392,mattiecstewart,20802780
614c58fb-3b5b-47ea-9fd5-acaf66365930,State Farm,"Hey it's Jake !
From state farm!
*immediately takes screenshot and reports him for not wearing khakis* https://t.co/yjyonXBaOJ",neutral,State Farm!,positive,899650104063180805,colbywinters,72181342
af522ab8-d1f1-4790-abf4-ad550f1a7e69,State Farm,RT @StateFarm: Spend #SeniorCitizensDay with someone who has a fascinating life story to tell. Volunteer at… ,neutral,StateFarm,negative,899644205609369601,distresbandanna,821164786083708928
ec9b5886-884e-4a0e-91b6-2bec7114f9d8,AIGInsurance,"@AiG No, the cells just stop functioning and the whole mess catches fire, like the souls of atheists will in hell.",not,AIG,negative,897938871098368000,KenHamsArk,751429815568216064
958b0e18-8bae-431a-8959-2dfd410301c7,GEICO,"RT @Aphillips1433: Geico, 15 minutes could save you 15% or more on car insurance https://t.co/VnAUukT9pU",positive,GEICO,negative,899667576351010822,PGreene4,564226510
2e3415af-3320-4426-a970-0f380fd03825,State Farm,RT @kconusa: Enjoy #KCON17LA with VR technology! Come take photos and explore everything Hallyu at the @StateFarm 360° booth.…,neutral,StateFarm,negative,897939941392400384,Multistan365,859861457655128064
2a8e7224-f6ae-455b-84c8-362ce272f872,GEICO,Geico has the fucking WORST commercials,negative,GEICO,positive,899657286968279042,LongsnapChris,563297390
