id (S),company (S),content (S),createdAt (S),keyword (S),sentiment (S),tweetId (N),user (S),userId (N)
eadfbf08-a37b-479f-b00d-1708d609a09d,AIGInsurance,RT @AiG: Does Scripture Contain Error Because It Was Written by Humans? https://t.co/eYRWz3FYmL https://t.co/flX7Oy9Vp2,not,AIG,positive,899661048147394561,zendga_steve,86445326
7a3984fb-d81e-484d-b5e4-c005cf438ea5,State Farm,Simple Insights - How well do you know your personal insurance? https://t.co/4FJmX8EyUF via @statefarm,neutral,StateFarm,positive,897935298604040192,TeriDiGrande,23956896
1a331a6d-051d-4e8a-bcbc-f99c2b7b2faf,AIGInsurance,"#AtlantaJobs #ATLjobs #GAjobs Senior Consultant Specialist - AIG - Atlanta, GA see➔ https://t.co/uy9wc3MUvj",neutral,AIG,positive,899666933892743170,AtlantaJobsWork,1261134506
2cc97593-db22-4cac-820b-8f061033c88a,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899683591298449414,ayoWaka,229923516
325ea4ca-5bb9-4b56-a761-019e3e2c15e1,State Farm,STEM Summer Camp Prepares Youth for the Future https://t.co/6G8orpbFJs supported by @StateFarm @UPIEducation @linkingsports KomputerED Tools,neutral,StateFarm,positive,899668195921063937,SF_NaomiJohnson,1658284717
98e1b921-b349-430f-a762-cf5918c9388b,Liberty Mutual,Liberty Mutual Insurance Company Headquarters - Legal Service of Process Boston 617-990-4234 | Massachusetts Pro... https://t.co/Tk534vSvdT,neutral,Liberty Mutual,negative,899644112868999168,LuckyLuck100,885574433703948289
63ec7e69-80bc-4e62-8ffd-c63a4c1b0028,GEICO,at least people of SC will save 15% or more on car insurance if they switch to geico https://t.co/baUZYpOHxh,positive,GEICO,negative,899675605863616512,madisonvic_,2959085854
aedd4d06-6d58-40e0-a34e-d12655d18582,AIGInsurance,RT @LaRocaV: #Avís #infolocal #CEM De l'1 al 12 de setembre la piscina i la zona d'aigües de #laRoca romandrà tancada. Disculpeu…,not,AIG,positive,897946618808254464,icvlaroca,138086820
851764aa-6ad4-42a0-87b9-250d38abf1a9,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899677814689075200,devintremarco,2926962257
e4d7d8d6-b8f2-4db9-a008-2d75e36c25e7,AIGInsurance,"@bytownbamboo @aigkenham @AiG With @aigkenham in over 90% of your tweets? Sure.

You're not obsessed with ""religion"" or the ""Flying Spaghetti Monster"".",not,AIG,negative,899691096044949505,SolKane12,885849103330148359
90e13956-35c5-452d-8d10-61404c3d993a,GEICO,save 15% or more on insurance by switching to geico during the eclipse,neutral,GEICO,negative,899690139257118720,cameronbaII,249775593
5473a3eb-6631-4e33-b130-2363c86d90a6,GEICO,They better hope that their Geico payments were up to date ☺😊 https://t.co/bodm5KQztx,neutral,GEICO,negative,899671154251755520,aruigu,65579743
e382246d-a1b9-41a1-94a3-00b01fc0a2da,State Farm,RT @SF_JimSlaven: Simple Insights https://t.co/kWwLLJ8U10 via @statefarm,neutral,StateFarm,positive,897936206389846017,NWIUrbanLeague,2888894904
4c849642-2382-4bb0-b0b7-44182e7f276e,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899651354469089280,yahboymarc,2887961065
74cec8a5-356e-49b2-8db8-35ebf659301c,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",negative,AIG,positive,899671464286224384,Kimm1eMeese,855872495857086465
0ac8e121-015c-4b22-bb35-936a368403da,State Farm,"RT @ClayMillican: Please take a moment to vote and help us win this grant from @StateFarm for @PutOnTheBRAKES 
Thank You !!!… ",neutral,StateFarm,negative,897944653520961536,katmac801,4789172713
908cbfa2-2f66-40cc-98d2-39f61e43349b,State Farm,Thank you Tim Grauel/State Farm crew for serving officers/caring!! @StateFarm https://t.co/B9lgpolpig,positive,StateFarm,positive,899673856587296768,kaiman412,1930523420
3ba0e4c3-c412-45f1-a2df-111263f4415e,AIGInsurance,"AIG promueve tecnología con propósito y muestra de ello es GESNA, plataforma que apoya el @CensodeSaludPma  @MINSA_Panama @CSSPanama https://t.co/cWRqNNdQRx",not,AIG,positive,899669931800891392,InnovacionPma,168526081
22393a4d-44b5-466c-a315-3ebba00af4f8,GEICO,.@ESPN Scorecard: @BudCrawford402 makes statement with impressive win over Indongo https://t.co/wM3Ir65XN1 @TRBoxing @GEICO @ESPNDeportes,neutral,GEICO,negative,899648584743739399,TooFred,254616535
9e2a242a-1d7f-4eb0-a231-6258364ca8f0,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/8T5XmM5G8K,neutral,Farmers Insurance Group,positive,899642736248094720,Judyp6302Bing,790967412669554688
c5d5e0ae-2278-4041-b83e-72551eaf67d3,State Farm,RT @StateFarm: Turn caring into doing! Vote and share your favorite cause at https://t.co/9vSU1XvSJg  #SFNeighborhoodAssist https://t.co/ho…,neutral,StateFarm,negative,897939138262872064,ergowarrior,1525691978
45fb857a-4fad-488d-8d59-c17f4ce9d72f,FarmersInsuranceGroup,RT @ExpoUAV: Discover how @kespry is helping @WeAreFarmers fly ahead with the launch of a new drone program… ,neutral,WeAreFarmers,negative,899641730974220288,kespry,2871919482
8162849f-ed81-478e-b489-05bad74670c5,GEICO,Is that a @GEICO ad 😆😕😕😆 https://t.co/vnZSPlO30d,negative,GEICO,positive,899676934312869888,answerallman,2373123864
2e91e04e-6d0c-4498-a460-39977cf9b689,AIGInsurance,"@aigkenham @AiG Tell you what kenny, that's something you really should be ashamed of! That and how much profit your ark doesn't make",negative,AIG,negative,899675469901115392,evol_ocean,831674177648107520
975c50ee-bb5b-4966-ae19-3d6a423b18ed,State Farm,RT @nyliberty: .@Breezyyy14 found @14Sugar wide open for an easy lay-up! Your @Statefarm Right Combination of the Game. https://t.co/QEpXTU…,not,StateFarm,negative,899638679005745152,nvpqb11,2716128833
bf5785f2-e50c-48cd-b008-a577a677b0f1,GEICO,@GEICO @BoyzIIMen I have side effect from your service. Currently I'm experiencing anxiety and headaches. The most terrible service.,negative,GEICO,positive,899646331660226560,tishinopolis,755528298810060802
d2db83e6-f5b2-44b2-aa04-b4d916c9238b,FarmersInsuranceGroup,Customer Engagement Linchpin Of Success At #FarmersInsurance - https://t.co/OqfIALoKz0,neutral,farmersinsurance,negative,899647737456582657,WeValueYou,1301997679
29a8017b-ce35-43be-9bca-a109b94815ec,AIGInsurance,@SolKane12 @aigkenham @AiG Perhaps I'm passionate about helping to expose those selling superstitions as facts.  Is that bad?,negative,AIG,positive,899691898297778177,bytownbamboo,785896260398096384
c5d87919-3c4c-4333-9211-3c3af1ff7c4e,State Farm,"It's #BackToSchool Please watch for school zones, obey speed limits, & stay alert. Don't become a @StateFarm commercial!",negative,StateFarm,positive,899647397554520064,RealtorDebbi,282214370
