id (S),company (S),content (S),createdAt (S),keyword (S),sentiment (S),tweetId (N),user (S),userId (N)
adeb9e9c-577c-4862-91ed-b6a52c5db420,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918512533920722944,WobblyYoongi,720387871232942081
8c59230b-1fb9-4f53-b71c-4980af13fa22,GEICO,RT @kNo_Mercy: .....A bunch of money on my car insurance by switching to Geico https://t.co/0BppeAFlkm,not,GEICO,positive,918502327421562880,jayyvbaby,96675596
81330574-2d56-43a7-9ec8-2dab6cea9076,GEICO,RT @KickinBrass1: I hear Geico is looking to start The cave man up again?! https://t.co/sgnvkUsc8f,not,GEICO,positive,918514561736572928,siminuteman1776,823677081422688256
b04251b8-2f80-4f65-8982-03cb371eeac3,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899690055589036032,fedhack95,537070244
2890a4bd-bbbf-47f5-99a1-86a0bf4858dc,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918507641256550400,agirlisnxone,842030586826960898
d6e54eeb-c1d7-49a0-a6a7-6a6e5e4a2bc7,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918520018865938432,HeYY_LilLadY,242993382
7c72bf77-e8c1-42e1-9ab2-3749bcbc4fea,GEICO,"#LAKings RT""#TBT to the retirement of the Great One’s number #GEICORewind @GEICO https://t.co/2hBEkQofJI"" #SportsRoadhouse https://t.co/hry40kMRj0",neutral,GEICO,negative,918508104949497856,LAKingsSRH,568057075
dbe62bfa-a3b0-4b78-9f46-8d01e3e1e476,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/XB3EdkuFvy,not,Farmers Insurance Group,positive,899666470329655296,DianaNazarian,822911299
f055798b-fa04-44f1-8c93-23b58183f13b,GEICO,"Join the GEICO team! See our latest #job opening here: https://t.co/xUQJfJgDN8 #Insurance #Tucson, Arizona #Hiring #CareerArc",neutral,GEICO,negative,918490251118624769,tmj_az_insur,1017946416
832b4d1c-e639-4160-bee1-412d51571667,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918497969531445248,Kenya_rocks,3118131735
d493ce10-dead-4bbf-a773-3b1b10a447a7,State Farm,Me trying to deal with @StateFarm all morning. https://t.co/33uSLhXUK6,negative,StateFarm,positive,918509131908173824,EmmyHen,33814556
d27ec339-51be-4118-800d-c59d845139ea,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/c0Q8pIPlSp,not,Farmers Insurance Group,positive,899682659730718720,MrKniceGuy6,888042204
368fec7b-4e52-401a-a58d-3bb4b51940de,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918521511832465408,nikkialexxpeter,174835687
4efe45e3-da5b-44a0-9c84-52cf90ab6a29,AIGInsurance,"@AiG nothing that hasn't already happened several times before. In fact, it happened at the birth of Christ as described in Revelation 12",not,AIG,positive,899660029745393664,Ohoulihandmepie,4114134851
cc973e3f-8da3-4101-b3a5-9ab87a26030c,State Farm,"Do you consider yourself an accident-free driver? If so, call 212-568-8100. My #StateFarm agency has an #insurance #discount for you!",positive,StateFarm,positive,918500577310662656,JTejada_SFAgent,784379261159346176
a3200c8d-110e-4927-829b-f5b3a9135d87,AIGInsurance,@bytownbamboo @aigkenham @AiG We've been through this already. No one obsesses this much over what they think is nothing.,not,AIG,negative,899694644275097600,SolKane12,885849103330148359
274d2aa3-200f-4b62-bb96-7f39d00e6771,AIGInsurance,"RT @DemocratesVAL: L'Ajuntament de #Cerdà, governat per ACCEDE-Demòcrates Valencians, ha millorat les canalitzacions locals d'aigües:… ",not,AIG,positive,918521421562892289,gijonet,252573378
d1f39f63-71e1-4199-a2de-0e965d2014e1,AIGInsurance,@AIGinsurance can't provide a home ins quote without eircode?? Even for brand new development with no eircode?? Is that right AIG?,negative,AIG,negative,918498096857931776,Roseannawithane,339311639
4a7b9c5a-9ca7-4e6f-bf06-042693cc15a1,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918517736573227008,CUT_THROAT74,66626828
803076a2-43c3-4259-97a6-7024eb65796e,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918512451490058240,AllEyezOnRiCH,135702229
ffe5483b-cf0c-423f-ae96-8ceabd2a71b7,AIGInsurance,"DOWNLOAD [Ebook] Fatal Risk: A Cautionary Tale of Aig s Corporate Suicide PDF,EPUB,EBOOK https://t.co/TyUpsNUJjR #insurance",negative,AIG,positive,918494471012192257,good_assurance,788674533914017792
8e542e76-555f-4ca2-ba95-f4134cf8d70f,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918500154860326912,SugarDaddieZ,983292074
b17b2077-b291-4709-9d99-0c183dde7bae,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918490036559114241,the_aunt_becky,346336125
ec88b8e4-7bf0-4772-ab2e-66d789eaf59c,AIGInsurance,"RT @aigkenham: At @AiG, we unashamedly believe that the Word of God is our authority in every area.",not,AIG,positive,899688400575504384,justinmchapman,36386514
e34fa6d1-3b8d-4c6b-9239-d306b42e2b80,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918521054833889281,katwawarzaszek,795074323824386048
2733b2d3-0b28-4a71-bf19-6902caef1deb,GEICO,RT @killmefam: N Koreas 1st Target should b the dude makin tha geico soundcloud ads,negative,GEICO,positive,899668816682246145,dgreene2755,2883908607
a55476d0-b6fb-4a78-8dd7-7dcc6ef06726,AIGInsurance,RT @AiG: Have Astronomers Found a New Ninth Planet in the Solar System? https://t.co/yD263NQNaV https://t.co/eRI7W6CtfV,not,AIG,negative,899666942818045952,lrfellows,158610935
4e4e1b6e-bb31-4172-916c-53cc858b5014,GEICO,@kylegriffin1 @LCARS_TechGuy They can join the club Geico,neutral,GEICO,positive,899674586165280768,PamelaPatriot,897859493014380544
17849817-b1ac-4326-981c-1f29988c3cb9,AIGInsurance,RT @AiG: God clearly had people in mind when He designed this lowly plant…https://t.co/r3vhg9JjaS https://t.co/eqDwKDEA7S,not,AIG,negative,899678914288562176,JennRush,32613706
d451ee21-1bbe-46fc-913f-4d61dadb46c5,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,not,GEICO,positive,918501424312520705,legendofmajora,1542406099
bf22866c-b63e-431c-ab9c-81e27ec56b71,AIGInsurance,"Now Hiring: Associate Counsel at AIG (Woodland Hills,CA) https://t.co/lBHqF3g0ze #lawyer #legaljobs",neutral,AIG,positive,918493473644298242,goinhouse,49049693
c86c3a26-46e9-4053-8065-9efa59aaaf0a,AIGInsurance,@TomArnold That's got to be Photoshopped! Either that or they're launching a new ad campaign for the Geico Cavemen.,negative,AIG,negative,899660409250037760,LauraAnneErb,701506516281532416
e31b2943-56d8-481d-bd70-7ddaa38d0528,AIGInsurance,https://t.co/5k4zr3yCcp https://t.co/xwVzX1mGsE American Interna (AIG) Crosses Pivot Point Support at $61.06#stocks #trading,negative,AIG,positive,899636670051606528,bosocial,2863026998
bb95bdf8-7996-41ce-a6ae-d3138a8d3ed3,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918512209638150146,ShekinaRoberts,2326501653
cc32d309-070c-46a3-87c7-1ad48767fe5e,AIGInsurance,AIG estimates up to $3.1bn in Q3 cat losses  - https://t.co/fPqsuGImhy https://t.co/3PFPLB4XUc,negative,AIG,positive,918493234086797313,ComRiskOnline,718724923930316800
f1255341-1621-4c26-a854-e00774cb9530,AIGInsurance,"@Smete69 @AiG Evidently. Again, doesn't matter to science unless it's proven wrong. I'm not trying to change your mind .Be happy in your belief.",not,AIG,negative,918521636239765504,volemangler,461883336
9fc2e426-18b1-41b9-9ca5-69f045779aae,State Farm,This @StateFarm magnet from the '90s featured the #GoodNeighBear and helped families prepare for emergencies. #TBT #FromTheArchives <3 https://t.co/icRq5BWgi5,positive,StateFarm,negative,918492416805498881,SFAgentJimOder,790657608159985668
32f6d82f-37f1-4bf4-8226-67ae7db1e5c9,GEICO,- GEICO-SQUIRRELS AND PANDAS https://t.co/K7vp6wxi4v #nowplaying #mauiradio,positive,GEICO,positive,918515414241603586,Q103Maui,18491062
4ade5419-70e7-43e8-bd73-8c5f86c761c3,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918521492803063809,ljdakid,496615576
9f127ce9-d2a1-4e5d-ac91-4db19e6c386c,State Farm,RT @TSIChildren: Help us win a $25K grant from @StateFarm 2 invest in Florida’s future! Vote now: https://t.co/I534P6YaI7!…,neutral,StateFarm,negative,899653614095876096,TSIC_Brevard,832246391036600320
45bf6431-677e-45c8-9124-7055dbe7b5f2,AIGInsurance,@aigkenham @AiG We know you feel no shame about your delusion,not,AIG,positive,899672124918558720,amin_zuiden,713682856279732224
8b53e396-f015-4798-84e6-715cc68081af,AIGInsurance,"@volemangler @AiG Wow, I guess whatever a secular science tells you, you will believe.
Maybe you should ask some question",not,AIG,negative,918510397677801473,Smete69,727508356173279232
585443fc-9d99-4765-b967-9f8b631c3990,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918495125235470336,ylexis2019,942445542
429a7e2a-e3ec-4ad8-99f0-8a729ea2e453,GEICO,RT @10News: GEICO pays $20K settlement from victim's policy to families of teens who caused crash https://t.co/YvIFAKDzTp,negative,GEICO,positive,918491011520835592,fridays_outcold,894050184518348800
a41c5ba7-5ab7-488b-9c48-142a561fc5a9,GEICO,"#TBT to the retirement of the Great One’s number #GEICORewind
@GEICO https://t.co/zex26zl34f",neutral,GEICO,negative,918506645747060736,LAKings,19013887
626c2da3-6148-46e2-8ecc-919ed925d9b5,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918513882695598081,_kaity_mae,56507345
1db421a9-bc21-4d7e-a2bb-16f27b82bb95,Liberty Mutual,"Join the Liberty Mutual Insurance team! See our latest job opening here: https://t.co/G1NMi7VX9s #Sales #Reno, NV",neutral,Liberty Mutual,negative,899688204780978176,LM_Jobs,1360273231
2c15a5d3-9cbc-42eb-91d6-67c1c7fe616f,GEICO,.@GEICO expands rideshare coverage to Florida https://t.co/GwcPQX4akD,positive,GEICO,positive,899643734173855745,coveragerinc,3139364844
a23671f5-c4ab-4f17-a5d4-512dd676ced8,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918492042682163201,__miralaluna,4721921953
2f638337-4854-4d5e-9ee6-090ad4673521,GEICO,"RT @alejoserrano: Para todos esos que están con eso del Uga-Uga de @BBVA_Colombia les recuerdo la campaña de Caveman de Geico.

https://t.c…",neutral,GEICO,positive,918492073837383681,jmaquino,19622890
b67b73de-9edf-485b-bc7c-b63b488690d2,AIGInsurance,@AIGinsurance estava presente no #TrofeuGaivotadeOuro e foi premiada. Parabéns!!! 🎉🎊Agradecemos pela participação. https://t.co/QhiRw7gbiS,neutral,AIG,positive,899647397084635136,seguro_total,128308907
87386ec8-7168-442a-9359-f97dd5c0a051,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918498739156934662,kidhonchoo,1054384856
889321c1-4c3c-41c2-a373-efdbc5fdb520,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918509463174369281,TheraquelMarie,2304041598
c2e7396f-1dee-4e93-ad6a-00e9a5a2a6fe,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918520599860756480,xovry,750443545555668992
30c98a7c-66f9-4029-b342-491e0cf0bae1,AIGInsurance,@AiG Why ask the question when you know the real answer but insist on denying it?,not,AIG,negative,899687933069983744,Pigdowndog,25805562
18b624b8-4b6d-4575-994e-9123323aa08b,GEICO,@ConIsles not surprising. Dolan owns newsday. Dolan wants to take down Barclays/nycb live at the coliseum presented by geico in partnership with ford,not,GEICO,positive,918512512320049152,Tonelli2Nystrom,251374872
5ad7a4f7-32ea-43c2-9da4-eb8ac93bb287,AIGInsurance,"Want to work at AIG? We're #hiring in #Houston, TX! Click for details: https://t.co/QTN2hKLFMq #Legal #Job #Jobs #CareerArc",neutral,AIG,negative,899656633529192448,tmj_hou_legal,22101148
37f2f6f8-5614-49a0-8c5e-1377af41a716,State Farm,RT @minnesotalynx: Sylvia Fowles powers through the triple-team for yesterday's @StateFarm Right Combination Play of the Game! https://t.co…,not,StateFarm,positive,899687160013615104,That_Girl_Jonai,1592710986
7210ce93-9dda-4674-a348-ddd03c22470a,GEICO,"RT @LAKings: #TBT to the retirement of the Great One’s number #GEICORewind
@GEICO https://t.co/zex26zl34f",neutral,GEICO,negative,918507132382691328,hoodrichgabb,2260939798
773f01e8-1df1-486f-a331-76e5b3b23a0b,AIGInsurance,"RT @gaidhligtheatre: Latha mòr #Gàidhlig romhainn ann an Dun Eideann - @fuaigh, Pulse le @mairimusic agus Fairich le @whytetheband, uile ai…",not,AIG,positive,899693005996777472,VickyPearson16,3420303365
2f884e85-2077-4266-b57c-a3f1733b1527,Liberty Mutual,"Join the Liberty Mutual Insurance team! See our latest #job opening here: https://t.co/BEu68cWC89 #Clerical #Rochester, NY",neutral,Liberty Mutual,negative,897940704374083585,tmj_roc_cler,24632659
e5c45608-4fba-44d8-8dad-bfb27aafee55,FarmersInsuranceGroup,I just checked in at Farmers Insurance Group with #mPLUSPlaces Download today!  https://t.co/FnSQIqEEt8,neutral,Farmers Insurance Group,positive,899682106820902913,deelovesmarley,2941523219
ad0d252a-7c97-41f7-88fd-b390c3b011ea,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918518305727672320,_Dw88,100955699
61b4af6b-9e7b-4f01-af7c-06a11fb27000,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918508262462439425,hiibiich,3196777244
028aab0b-c5f8-469f-b47e-fd083977e446,GEICO,"@lsuwcd2016 @SNYtv @JRSportBrief The promotions are already paid for by outsiders (Geico, etc.).  No one in the stands = 0 concession sales too.",not,GEICO,positive,899675732611354625,Sharklady57,720318439
c25bdfbb-4cf6-4104-9c13-a3ad8be286b1,AIGInsurance,Apply for the 2018 AIG Scholarships .@BlavatnikSchool #AIGScholarships #PassionForService >>> https://t.co/nubJfdJ9q8 https://t.co/3HrfLU3S2Z,neutral,AIG,positive,897936896441040897,AI4Governance,773482151983669248
25210da8-6d6e-437b-9e88-b4541acdc73e,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918518926220374017,EntrepreneHer,38674158
ecd63fad-e634-4221-bd30-cdc60635613a,State Farm,.@StateFarm Agent Eddie Sandoval helping customers at Finley Community Center in #SantaRosa. #HereToHelp #Wildfires https://t.co/TVtOARF6Z6,positive,StateFarm,positive,918490355665846273,SF_SevagS,455231515
03917780-ea10-4ef4-8ab5-789c06937bf4,AIGInsurance,"📞 (@ AIG Shared Services Philippines Inc. in Muntinlupa City, Metro Manila) https://t.co/X5hoxjFnm8",not,AIG,positive,918494466515914752,noeldistura,215956437
edd3d6b5-5543-4915-ad55-318948f664a9,Liberty Mutual,"Want to work at Liberty Mutual Insurance? We're #hiring in #Middletown, NY! Click for details: https://t.co/Be3IUiGkAS #Sales #CareerArc",neutral,Liberty Mutual,positive,918518050223038464,tmj_RAM_sales,563289567
00ee8bac-ff2e-4b4e-98d9-31f6b8092d42,GEICO,@GEICO insurance is the worst thing I have ever had to deal with. #geico  #cantwaittoswitch #geicodoesntcare #poorservice,negative,GEICO,positive,899645632062791681,tishinopolis,755528298810060802
0f4d0747-311e-4844-81c9-3a6b42a6af16,GEICO,RT @stfuslutx: 181. ) when geico doesn’t save you 15% or more on car insurance  https://t.co/yFSD9e3d4v,negative,GEICO,negative,918506527178162176,TheOne_Frankie,607793982
b8fe50cf-ee8d-4766-a8f6-a1e23e9f5f5f,GEICO,"#ShameOnYou #Geico
Appalled at the treatment we are getting by Geico. Their client totaled our car, injuring... https://t.co/ExuGkx78Pj",negative,GEICO,positive,899678331355967489,OwluvJeepWinner,34322506
a1166b39-43bc-4537-9534-b5fbd545cf3d,State Farm,@JohnjayVanEs @StateFarm @judahandthelion #loveup #lovepup 🐶,not,StateFarm,positive,918512447752830976,vicky_buskuhl,809399222
cd028c40-a27f-4b24-b208-f2ebf80c3c2a,AIGInsurance,American International Group Inc $AIG Stake Cut by Montag A & Associates Inc. https://t.co/I5NeIwMUyE,negative,AIG,positive,899639998395371520,dailypoliticaln,2338882843
d930c464-7bff-4c8d-a69f-9fc96ebf9137,AIGInsurance,American International Group Inc $AIG Stake Cut by Montag A & Associates Inc. https://t.co/coPVA9R0XO,negative,AIG,positive,899640845183447042,WKRBNews,2181281054
cf0c25ce-a776-483b-a167-a4d70795627c,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918520735206961152,Jahcure_,2940278297
91765734-1eef-4ed9-81c6-bf83351dbc60,AIGInsurance,"@AiG Did he have us in mind when he created disgusting bacteria/insects that's ears people from the inside out?

Absolute hypocrites!",not,AIG,positive,899636989972099072,Broken_Babylon,892303895690608640
1051180e-88bb-4ae0-a7f9-c8a4e2792b02,GEICO,my money by switching to Geico . https://t.co/fPmrG2Agxr,positive,GEICO,positive,918492796742520832,JimmSkee,247106894
f647ac13-97a4-4408-8668-655a8ca93c1c,AIGInsurance,"LMFAO!! Says the guy who think the ""nephilim"" came down to have sex with humans..
You're a joke @AiG https://t.co/cDI9QiNTVQ",not,AIG,positive,899638783129378816,kimero14,3313931368
a31f0c49-dbf5-47d6-a4e8-09f563befd81,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918510214424514565,jordazilla,86726248
3092eb3f-c19f-4201-86d2-fb55b14ea499,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918512406631821312,the_GoldenOreo,198060930
e4170376-f74c-4c82-93c1-672addd6d0c9,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918517298444554242,colorscgre,4551222554
7bc96d68-889f-4c20-8cda-f5a4be646638,AIGInsurance,Warm send off to AIG Dr Mughal - https://t.co/H8FrtUIgHv,neutral,AIG,negative,899695374117548033,State_Times,466484786
f1925f92-373d-48f2-95d8-8016cbdcb48e,GEICO,RT @HeyMissNona: A lot of money on my car insurance by switching to GEICO. https://t.co/fiMnoNKu37,positive,GEICO,positive,918495393184407552,hi_xiomara,728963735902158851
